Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741623908,7300,,Aggregated,449.700000,449.000000,850,1000,1100,1200,1700,5400,22000,35000,66000,70000,72000,21612,21541,850.0,1937.4967519757615,76.82130000011966,71852.09970000052,781.008745141588
1741623909,7400,,Aggregated,449.200000,448.500000,860,1100,1200,1300,1700,5200,22000,35000,66000,70000,72000,22080,22008,860.0,1949.4377407563472,76.82130000011966,71852.09970000052,775.2779438405797
1741623910,7500,,Aggregated,420.900000,420.200000,870,1100,1200,1300,1800,5000,22000,35000,66000,70000,72000,22563,22490,870.0,1961.0663218720968,76.82130000011966,71852.09970000052,769.2732792625094
1741623911,7600,,Aggregated,404.900000,404.300000,880,1100,1200,1400,1800,5000,23000,36000,67000,72000,78000,23050,22977,880.0,1998.9539906377522,76.82130000011966,77898.1646000002,753.0200867678959
1741623912,7700,,Aggregated,405.000000,404.300000,890,1100,1300,1400,1800,5000,23000,36000,67000,72000,78000,23600,23526,890.0,2019.020859783903,76.82130000011966,77898.1646000002,745.5969915254237
1741623914,7800,,Aggregated,417.900000,417.100000,900,1100,1300,1400,1800,4900,23000,38000,68000,79000,81000,24106,24030,900.0,2055.8665784742434,76.82130000011966,80757.6513999993,749.7735418567992
1741623915,7900,,Aggregated,448.500000,447.800000,910,1100,1300,1500,1900,4700,23000,38000,70000,79000,81000,24561,24485,910.0,2080.816649765895,76.82130000011966,80757.6513999993,735.883758804609
1741623916,8000,,Aggregated,415.700000,415.000000,920,1200,1400,1500,1900,4600,23000,38000,70000,81000,83000,25178,25101,920.0,2076.3524084478554,76.82130000011966,83329.94330000019,727.3420049249345
1741623917,8100,,Aggregated,402.200000,401.600000,930,1200,1400,1500,1900,4300,23000,39000,71000,83000,85000,25680,25600,930.0,2112.693873765578,76.82130000011966,85219.30249999969,742.2302959501558
1741623918,8200,,Aggregated,410.200000,409.500000,940,1200,1400,1600,1900,4000,24000,39000,71000,83000,85000,26150,26070,940.0,2127.214427411092,76.82130000011966,85219.30249999969,728.8900191204589
1741623919,8300,,Aggregated,400.800000,400.100000,960,1200,1400,1600,1900,4000,24000,39000,72000,83000,85000,26629,26547,960.0,2144.6063842089457,76.82130000011966,85219.30249999969,733.8294340756319
1741623920,8400,,Aggregated,430.700000,429.800000,970,1200,1400,1600,1900,3900,24000,40000,72000,85000,86000,26864,26781,970.0,2151.830474992556,76.82130000011966,85895.8131999998,736.3058368076236
1741623922,8500,,Aggregated,446.200000,445.100000,980,1200,1500,1600,1900,3900,24000,40000,73000,85000,87000,27472,27387,980.0,2181.9074879368086,76.82130000011966,86874.31579999975,737.2799941758882
1741623923,8600,,Aggregated,402.500000,401.500000,1000,1300,1500,1600,1900,3700,24000,40000,73000,85000,87000,28126,28041,1000.0,2191.923539291049,76.82130000011966,86874.31579999975,720.1363862618218
1741623924,8700,,Aggregated,408.200000,407.100000,1000,1300,1500,1600,1900,3600,25000,41000,74000,87000,89000,28762,28675,1000.0,2211.4129336833325,76.82130000011966,89120.65220000022,720.7076003059592
1741623925,8800,,Aggregated,421.600000,420.600000,1000,1300,1500,1600,1900,3600,26000,43000,76000,89000,90000,29376,29288,1000.0,2240.232536417483,76.82130000011966,90413.94279999986,713.7788671023965
1741623927,8900,,Aggregated,458.100000,457.000000,990,1300,1500,1600,1900,3600,26000,44000,77000,90000,93000,29721,29633,990.0,2254.5772095050643,76.82130000011966,93451.59839999996,705.493354866929
1741623929,9000,,Aggregated,471.200000,470.100000,1000,1300,1500,1600,1900,3600,27000,44000,77000,90000,93000,29782,29694,1000.0,2273.7919145792753,76.82130000011966,93451.59839999996,704.0483513531664
1741623930,9100,,Aggregated,382.900000,382.100000,1000,1300,1500,1600,1900,4500,27000,44000,77000,90000,93000,29936,29847,1000.0,2289.2076975648033,76.82130000011966,93451.59839999996,708.4112773917691
1741623931,9200,,Aggregated,340.300000,339.600000,1000,1300,1500,1600,2000,5000,26000,44000,77000,90000,94000,30123,30033,1000.0,2309.671476320417,76.82130000011966,94493.29980000039,711.9468844404607
1741623933,9300,,Aggregated,300.400000,299.900000,1000,1300,1500,1600,2000,5300,26000,44000,77000,90000,94000,30304,30213,1000.0,2331.9692474920766,76.82130000011966,94493.29980000039,715.5805174234424
